Student ID,Course,Grade
2481,Physical Education,D
2482,Math,C
2482,Science,D
2482,History,C
2482,English,C
2482,Physical Education,C
2483,Math,D
2483,Science,A
2483,History,A
2483,English,C
2483,Physical Education,F
2484,Math,A
2484,Science,B
2484,History,B
2484,English,A
2484,Physical Education,C
2485,Math,C
2485,Science,D
2485,History,A
2485,English,C
2485,Physical Education,F
2486,Math,F
2486,Science,C
2486,History,F
2486,English,D
2486,Physical Education,D
2487,Math,C
2487,Science,F
2487,History,B
2487,English,F
2487,Physical Education,D
2488,Math,D
2488,Science,D
2488,History,B
2488,English,D
2488,Physical Education,A
2489,Math,A
2489,Science,B
2489,History,A
2489,English,C
2489,Physical Education,F
2490,Math,C
2490,Science,D
2490,History,F
2490,English,A
2490,Physical Education,B
2491,Math,A
2491,Science,F
2491,History,D
2491,English,A
2491,Physical Education,F
2492,Math,A
2492,Science,C
2492,History,B
2492,English,D
2492,Physical Education,A
2493,Math,B
2493,Science,A
2493,History,D
2493,English,A
2493,Physical Education,D
2494,Math,D
2494,Science,A
2494,History,F
2494,English,D
2494,Physical Education,B
2495,Math,F
2495,Science,F
2495,History,F
2495,English,A
2495,Physical Education,A
2496,Math,F
2496,Science,B
2496,History,A
2496,English,A
2496,Physical Education,F
2497,Math,A
2497,Science,F
2497,History,A
2497,English,A
2497,Physical Education,F
2498,Math,C
2498,Science,D
2498,History,B
2498,English,B
2498,Physical Education,C
2499,Math,A
2499,Science,A
2499,History,F
2499,English,B
2499,Physical Education,F
2500,Math,C
2500,Science,A
2500,History,B
2500,English,A
2500,Physical Education,F
2501,Math,A
2501,Science,C
2501,History,C
2501,English,D
2501,Physical Education,B
2502,Math,A
2502,Science,D
2502,History,F
2502,English,D
2502,Physical Education,C
2503,Math,F
2503,Science,F
2503,History,C
2503,English,D
2503,Physical Education,D
2504,Math,D
2504,Science,F
2504,History,D
2504,English,C
2504,Physical Education,B
2505,Math,C
2505,Science,C
2505,History,F
2505,English,A
2505,Physical Education,D
2506,Math,F
2506,Science,D
2506,History,D
2506,English,A
2506,Physical Education,F
2507,Math,B
2507,Science,D
2507,History,C
2507,English,D
2507,Physical Education,A
2508,Math,F
2508,Science,A
2508,History,F
2508,English,F
2508,Physical Education,D
2509,Math,F
2509,Science,C
2509,History,C
2509,English,C
2509,Physical Education,A
2510,Math,A
2510,Science,D
2510,History,D
2510,English,C
2510,Physical Education,B
2511,Math,C
2511,Science,C
2511,History,D
2511,English,A
2511,Physical Education,F
2512,Math,B
2512,Science,C
2512,History,B
2512,English,C
2512,Physical Education,B
2513,Math,D
2513,Science,C
2513,History,A
2513,English,C
2513,Physical Education,C
2514,Math,F
2514,Science,C
2514,History,C
2514,English,C
2514,Physical Education,A
2515,Math,B
2515,Science,B
2515,History,A
2515,English,F
2515,Physical Education,F
2516,Math,B
2516,Science,D
2516,History,C
2516,English,C
2516,Physical Education,F
2517,Math,C
2517,Science,B
2517,History,C
2517,English,B
2517,Physical Education,A
2518,Math,D
2518,Science,A
2518,History,A
2518,English,A
2518,Physical Education,D
2519,Math,F
2519,Science,F
2519,History,B
2519,English,D
2519,Physical Education,D
2520,Math,B
2520,Science,F
2520,History,A
2520,English,F
2520,Physical Education,B
2521,Math,A
2521,Science,C
2521,History,D
2521,English,F
2521,Physical Education,B
2522,Math,B
2522,Science,D
2522,History,B
2522,English,B
2522,Physical Education,C
2523,Math,B
2523,Science,C
2523,History,C
2523,English,A
2523,Physical Education,C
2524,Math,A
2524,Science,B
2524,History,A
2524,English,B
2524,Physical Education,B
2525,Math,B
2525,Science,A
2525,History,B
2525,English,D
2525,Physical Education,B
2526,Math,D
2526,Science,D
2526,History,D
2526,English,C
2526,Physical Education,F
2527,Math,F
2527,Science,D
2527,History,B
2527,English,F
2527,Physical Education,C
2528,Math,D
2528,Science,D
2528,History,C
2528,English,B
2528,Physical Education,A
2529,Math,F
2529,Science,D
2529,History,B
2529,English,C
2529,Physical Education,F
2530,Math,F
2530,Science,F
2530,History,F
2530,English,F
2530,Physical Education,D
2531,Math,B
2531,Science,B
2531,History,C
2531,English,C
2531,Physical Education,B
2532,Math,C
2532,Science,A
2532,History,D
2532,English,B
2532,Physical Education,F
2533,Math,F
2533,Science,F
2533,History,F
2533,English,D
2533,Physical Education,F
2534,Math,D
2534,Science,B
2534,History,A
2534,English,B
2534,Physical Education,C
2535,Math,A
2535,Science,F
2535,History,C
2535,English,B
2535,Physical Education,D
2536,Math,B
2536,Science,B
2536,History,D
2536,English,B
2536,Physical Education,C
2537,Math,B
2537,Science,F
2537,History,C
2537,English,D
2537,Physical Education,D
2538,Math,B
2538,Science,B
2538,History,A
2538,English,B
2538,Physical Education,C
2539,Math,D
2539,Science,F
2539,History,B
2539,English,F
2539,Physical Education,B
2540,Math,A
2540,Science,F
2540,History,A
2540,English,A
2540,Physical Education,A
2541,Math,A
2541,Science,D
2541,History,B
2541,English,F
2541,Physical Education,D
2542,Math,F
2542,Science,D
2542,History,A
2542,English,B
2542,Physical Education,B
2543,Math,B
2543,Science,C
2543,History,C
2543,English,C
2543,Physical Education,B
2544,Math,D
2544,Science,F
2544,History,D
2544,English,A
2544,Physical Education,B
2545,Math,C
2545,Science,A
2545,History,A
2545,English,B
2545,Physical Education,C
2546,Math,D
2546,Science,D
2546,History,A
2546,English,F
2546,Physical Education,D
2547,Math,C
2547,Science,D
2547,History,C
2547,English,B
2547,Physical Education,C
2548,Math,D
2548,Science,D
2548,History,A
2548,English,C
2548,Physical Education,C
2549,Math,D
2549,Science,A
2549,History,A
2549,English,F
2549,Physical Education,C
2550,Math,B
2550,Science,F
2550,History,A
2550,English,C
2550,Physical Education,F
2551,Math,F
2551,Science,A
2551,History,C
2551,English,F
2551,Physical Education,A
2552,Math,A
2552,Science,A
2552,History,F
2552,English,B
2552,Physical Education,A
2553,Math,A
2553,Science,B
2553,History,A
2553,English,A
2553,Physical Education,A
2554,Math,F
2554,Science,F
2554,History,B
2554,English,B
2554,Physical Education,F
2555,Math,A
2555,Science,C
2555,History,D
2555,English,A
2555,Physical Education,A
2556,Math,F
2556,Science,C
2556,History,D
2556,English,A
2556,Physical Education,A
2557,Math,C
2557,Science,B
2557,History,F
2557,English,F
2557,Physical Education,B
2558,Math,F
2558,Science,D
2558,History,C
2558,English,F
2558,Physical Education,F
2559,Math,D
2559,Science,B
2559,History,A
2559,English,B
2559,Physical Education,C
2560,Math,B
2560,Science,C
2560,History,C
2560,English,D
2560,Physical Education,F
2561,Math,A
2561,Science,F
2561,History,A
2561,English,F
2561,Physical Education,A
2562,Math,C
2562,Science,F
2562,History,B
2562,English,C
2562,Physical Education,A
2563,Math,D
2563,Science,C
2563,History,A
2563,English,F
2563,Physical Education,F
2564,Math,D
2564,Science,C
2564,History,A
2564,English,B
2564,Physical Education,D
2565,Math,A
2565,Science,F
2565,History,C
2565,English,C
2565,Physical Education,A
2566,Math,C
2566,Science,D
2566,History,A
2566,English,D
2566,Physical Education,F
2567,Math,A
2567,Science,D
2567,History,F
2567,English,B
2567,Physical Education,D
2568,Math,A
2568,Science,A
2568,History,A
2568,English,D
2568,Physical Education,D
2569,Math,D
2569,Science,B
2569,History,F
2569,English,F
2569,Physical Education,C
2570,Math,C
2570,Science,C
2570,History,F
2570,English,A
2570,Physical Education,D
2571,Math,C
2571,Science,F
2571,History,F
2571,English,F
2571,Physical Education,B
2572,Math,C
2572,Science,C
2572,History,B
2572,English,C
2572,Physical Education,F
2573,Math,D
2573,Science,D
2573,History,D
2573,English,D
2573,Physical Education,F
2574,Math,C
2574,Science,A
2574,History,D
2574,English,D
2574,Physical Education,A
2575,Math,F
2575,Science,A
2575,History,C
2575,English,A
2575,Physical Education,A
2576,Math,B
2576,Science,D
2576,History,A
2576,English,F
2576,Physical Education,C
2577,Math,D
2577,Science,B
2577,History,C
2577,English,B
2577,Physical Education,B
2578,Math,F
2578,Science,F
2578,History,C
2578,English,D
2578,Physical Education,D
2579,Math,A
2579,Science,A
2579,History,D
2579,English,B
2579,Physical Education,C
2580,Math,D
2580,Science,D
2580,History,A
2580,English,C
2580,Physical Education,B
2581,Math,B
2581,Science,B
2581,History,D
2581,English,D
2581,Physical Education,A
2582,Math,C
2582,Science,A
2582,History,D
2582,English,F
2582,Physical Education,B
2583,Math,A
2583,Science,B
2583,History,B
2583,English,F
2583,Physical Education,B
2584,Math,A
2584,Science,D
2584,History,A
2584,English,A
2584,Physical Education,B
2585,Math,C
2585,Science,B
2585,History,D
2585,English,F
2585,Physical Education,F
2586,Math,C
2586,Science,D
2586,History,C
2586,English,A
2586,Physical Education,A
2587,Math,C
2587,Science,A
2587,History,B
2587,English,B
2587,Physical Education,A
2588,Math,F
2588,Science,A
2588,History,B
2588,English,F
2588,Physical Education,D
2589,Math,B
2589,Science,A
2589,History,F
2589,English,A
2589,Physical Education,F
2590,Math,A
2590,Science,F
2590,History,A
2590,English,C
2590,Physical Education,A
2591,Math,B
2591,Science,C
2591,History,B
2591,English,A
2591,Physical Education,F
2592,Math,A
2592,Science,A
2592,History,B
2592,English,B
2592,Physical Education,B
2593,Math,A
2593,Science,F
2593,History,B
2593,English,D
2593,Physical Education,F
2594,Math,B
2594,Science,A
2594,History,B
2594,English,B
2594,Physical Education,D
2595,Math,A
2595,Science,C
2595,History,A
2595,English,A
2595,Physical Education,A
2596,Math,D
2596,Science,F
2596,History,F
2596,English,D
2596,Physical Education,D
2597,Math,F
2597,Science,D
2597,History,B
2597,English,C
2597,Physical Education,C
2598,Math,C
2598,Science,F
2598,History,B
2598,English,A
2598,Physical Education,A
2599,Math,F
2599,Science,C
2599,History,B
2599,English,D
2599,Physical Education,F
2600,Math,C
2600,Science,F
2600,History,C
2600,English,F
2600,Physical Education,B
2601,Math,A
2601,Science,F
2601,History,C
2601,English,A
2601,Physical Education,A
2602,Math,B
2602,Science,B
2602,History,A
2602,English,A
2602,Physical Education,A
2603,Math,B
2603,Science,B
2603,History,B
2603,English,A
2603,Physical Education,D
2604,Math,F
2604,Science,C
2604,History,D
2604,English,A
2604,Physical Education,C
2605,Math,A
2605,Science,D
2605,History,C
2605,English,D
2605,Physical Education,F
2606,Math,F
2606,Science,B
2606,History,F
2606,English,C
2606,Physical Education,A
2607,Math,F
2607,Science,A
2607,History,C
2607,English,D
2607,Physical Education,A
2608,Math,F
2608,Science,A
2608,History,B
2608,English,C
2608,Physical Education,D
2609,Math,B
2609,Science,C
2609,History,D
2609,English,D
2609,Physical Education,C
2610,Math,B
2610,Science,F
2610,History,B
2610,English,B
2610,Physical Education,C
2611,Math,D
2611,Science,B
2611,History,C
2611,English,A
2611,Physical Education,F
2612,Math,F
2612,Science,B
2612,History,A
2612,English,A
2612,Physical Education,A
2613,Math,C
2613,Science,F
2613,History,A
2613,English,F
2613,Physical Education,A
2614,Math,D
2614,Science,B
2614,History,B
2614,English,B
2614,Physical Education,C
2615,Math,F
2615,Science,A
2615,History,D
2615,English,F
2615,Physical Education,B
2616,Math,F
2616,Science,D
2616,History,C
2616,English,A
2616,Physical Education,A
2617,Math,C
2617,Science,D
2617,History,D
2617,English,C
2617,Physical Education,B
2618,Math,F
2618,Science,C
2618,History,B
2618,English,B
2618,Physical Education,A
2619,Math,D
2619,Science,D
2619,History,D
2619,English,A
2619,Physical Education,B
2620,Math,F
2620,Science,D
2620,History,C
2620,English,D
2620,Physical Education,A
2621,Math,C
2621,Science,A
2621,History,D
2621,English,D
2621,Physical Education,B
2622,Math,C
2622,Science,C
2622,History,B
2622,English,D
2622,Physical Education,D
2623,Math,A
2623,Science,A
2623,History,C
2623,English,D
2623,Physical Education,A
2624,Math,B
2624,Science,F
2624,History,A
2624,English,F
2624,Physical Education,B
2625,Math,F
2625,Science,F
2625,History,F
2625,English,C
2625,Physical Education,D
2626,Math,C
2626,Science,C
2626,History,D
2626,English,C
2626,Physical Education,F
2627,Math,F
2627,Science,F
2627,History,F
2627,English,F
2627,Physical Education,D
2628,Math,C
2628,Science,D
2628,History,F
2628,English,A
2628,Physical Education,A
2629,Math,C
2629,Science,A
2629,History,C
2629,English,F
2629,Physical Education,C
2630,Math,C
2630,Science,D
2630,History,A
2630,English,A
2630,Physical Education,F
2631,Math,C
2631,Science,B
2631,History,F
2631,English,D
2631,Physical Education,A
2632,Math,D
2632,Science,C
2632,History,B
2632,English,D
2632,Physical Education,D
2633,Math,D
2633,Science,A
2633,History,F
2633,English,D
2633,Physical Education,C
2634,Math,F
2634,Science,F
2634,History,C
2634,English,A
2634,Physical Education,B
2635,Math,D
2635,Science,C
2635,History,D
2635,English,A
2635,Physical Education,F
2636,Math,A
2636,Science,F
2636,History,C
2636,English,A
2636,Physical Education,F
2637,Math,C
2637,Science,C
2637,History,A
2637,English,C
2637,Physical Education,A
2638,Math,F
2638,Science,B
2638,History,B
2638,English,A
2638,Physical Education,D
2639,Math,B
2639,Science,B
2639,History,C
2639,English,A
2639,Physical Education,D
2640,Math,F
2640,Science,C
2640,History,A
2640,English,B
2640,Physical Education,C
2641,Math,D
2641,Science,B
2641,History,B
2641,English,B
2641,Physical Education,B
2642,Math,D
2642,Science,F
2642,History,D
2642,English,F
2642,Physical Education,A
2643,Math,A
2643,Science,C
2643,History,A
2643,English,C
2643,Physical Education,B
2644,Math,D
2644,Science,F
2644,History,F
2644,English,B
2644,Physical Education,D
2645,Math,B
2645,Science,C
2645,History,A
2645,English,B
2645,Physical Education,D
2646,Math,D
2646,Science,D
2646,History,D
2646,English,A
2646,Physical Education,C
2647,Math,B
2647,Science,B
2647,History,B
2647,English,B
2647,Physical Education,A
2648,Math,A
2648,Science,C
2648,History,C
2648,English,D
2648,Physical Education,C
2649,Math,C
2649,Science,C
2649,History,D
2649,English,A
2649,Physical Education,C
2650,Math,C
2650,Science,B
2650,History,F
2650,English,A
2650,Physical Education,D
2651,Math,B
2651,Science,B
2651,History,F
2651,English,F
2651,Physical Education,F
2652,Math,A
2652,Science,A
2652,History,F
2652,English,F
2652,Physical Education,D
2653,Math,B
2653,Science,D
2653,History,C
2653,English,A
2653,Physical Education,D
2654,Math,C
2654,Science,D
2654,History,B
2654,English,B
2654,Physical Education,D
2655,Math,F
2655,Science,C
2655,History,D
2655,English,F
2655,Physical Education,F
2656,Math,B
2656,Science,B
2656,History,B
2656,English,C
2656,Physical Education,F
2657,Math,F
2657,Science,A
2657,History,C
2657,English,A
2657,Physical Education,D
2658,Math,B
2658,Science,B
2658,History,B
2658,English,A
2658,Physical Education,B
2659,Math,D
2659,Science,D
2659,History,F
2659,English,A
2659,Physical Education,A
2660,Math,D
2660,Science,F
2660,History,F
2660,English,C
2660,Physical Education,F
2661,Math,D
2661,Science,C
2661,History,D
2661,English,C
2661,Physical Education,C
2662,Math,B
2662,Science,B
2662,History,F
2662,English,F
2662,Physical Education,C
2663,Math,A
2663,Science,B
2663,History,A
2663,English,B
2663,Physical Education,D
2664,Math,A
2664,Science,F
2664,History,F
2664,English,C
2664,Physical Education,C
2665,Math,A
2665,Science,D
2665,History,B
2665,English,F
2665,Physical Education,A
2666,Math,F
2666,Science,F
2666,History,A
2666,English,B
2666,Physical Education,D
2667,Math,A
2667,Science,C
2667,History,B
2667,English,F
2667,Physical Education,A
2668,Math,A
2668,Science,D
2668,History,A
2668,English,C
2668,Physical Education,C
2669,Math,C
2669,Science,A
2669,History,B
2669,English,A
2669,Physical Education,D
2670,Math,C
2670,Science,D
2670,History,A
2670,English,C
2670,Physical Education,C
2671,Math,F
2671,Science,A
2671,History,D
2671,English,B
2671,Physical Education,B
2672,Math,D
2672,Science,A
2672,History,F
2672,English,B
2672,Physical Education,F
2673,Math,B
2673,Science,F
2673,History,A
2673,English,B
2673,Physical Education,C
2674,Math,D
2674,Science,A
2674,History,B
2674,English,C
2674,Physical Education,B
2675,Math,F
2675,Science,A
2675,History,F
2675,English,F
2675,Physical Education,D
2676,Math,D
2676,Science,B
2676,History,C
2676,English,B
2676,Physical Education,B
2677,Math,C
2677,Science,D
2677,History,D
2677,English,B
2677,Physical Education,A
2678,Math,F
2678,Science,A
2678,History,A
2678,English,B
2678,Physical Education,F
2679,Math,C
2679,Science,D
2679,History,C
2679,English,C
2679,Physical Education,D
2680,Math,F
2680,Science,D
2680,History,A
2680,English,D
2680,Physical Education,C
2681,Math,C
2681,Science,A
2681,History,C
2681,English,C
2681,Physical Education,F
2682,Math,A
2682,Science,D
2682,History,C
2682,English,A
